"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"QT_APTOS";"QT_SECOES";"QT_SECOES_AGREGADAS";"QT_APTOS_TOT";"QT_SECOES_TOT";"QT_COMPARECIMENTO";"QT_ABSTENCOES";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"QT_VOTOS_BRANCOS";"QT_VOTOS_NULOS";"QT_VOTOS_LEGENDA";"QT_VOTOS_PENDENTES";"QT_VOTOS_ANULADOS";"HH_ULTIMA_TOTALIZACAO";"DT_ULTIMA_TOTALIZACAO"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AL";"27138";"BATALHA";"27138";"BATALHA";29;11;"Prefeito";8864;29;0;8864;29;7269;1595;"N";6734;66;469;0;0;-3;"22:13:02";"01/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AL";"27138";"BATALHA";"27138";"BATALHA";29;13;"Vereador";8864;29;0;8864;29;7269;1595;"N";6237;56;342;634;0;-3;"22:13:53";"01/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AL";"27154";"BELEM";"27154";"BELEM";10;11;"Prefeito";3462;13;0;3462;13;2879;583;"N";2680;29;170;0;0;-3;"20:25:16";"01/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AL";"27154";"BELEM";"27154";"BELEM";10;13;"Vereador";3462;13;0;3462;13;2879;583;"N";2461;21;124;273;0;-3;"20:25:21";"01/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AL";"27170";"BELO MONTE";"27170";"BELO MONTE";29;11;"Prefeito";4078;14;0;4078;14;3476;602;"N";3301;18;157;0;0;-3;"19:37:36";"01/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AL";"27170";"BELO MONTE";"27170";"BELO MONTE";29;13;"Vereador";4078;14;0;4078;14;3476;602;"N";3150;15;88;223;0;-3;"19:37:54";"01/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AL";"27197";"BOCA DA MATA";"27197";"BOCA DA MATA";48;11;"Prefeito";15308;44;0;15308;44;12628;2680;"N";11594;191;843;0;0;-3;"22:19:25";"01/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AL";"27197";"BOCA DA MATA";"27197";"BOCA DA MATA";48;13;"Vereador";15308;44;0;15308;44;12628;2680;"N";10621;175;606;1226;0;-3;"22:19:46";"01/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AL";"27219";"BRANQUINHA";"27219";"BRANQUINHA";9;11;"Prefeito";5919;21;0;5919;21;4883;1036;"N";4378;92;413;0;0;-3;"22:42:09";"01/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AL";"27219";"BRANQUINHA";"27219";"BRANQUINHA";9;13;"Vereador";5919;21;0;5919;21;4883;1036;"N";4129;55;294;405;0;-3;"22:42:14";"01/10/2000"
